src,alt,filename,full_url
//upload.wikimedia.org/wikipedia/commons/thumb/5/53/Servel_Electrolux_Gas_Refrigerator_ad%2C_1941.jpg/220px-Servel_Electrolux_Gas_Refrigerator_ad%2C_1941.jpg,. Person. Person. Person. Person,220px-Servel_Electrolux_Gas_Refrigerator_ad%2C_1941.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Servel_Electrolux_Gas_Refrigerator_ad%2C_1941.jpg/220px-Servel_Electrolux_Gas_Refrigerator_ad%2C_1941.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Commercial_Refrigerator_Advertisement_1905.jpg/207px-Commercial_Refrigerator_Advertisement_1905.jpg,"McCray pre-electric home refrigerator ad from 1905; this company, founded in 1887, is still in business",207px-Commercial_Refrigerator_Advertisement_1905.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Commercial_Refrigerator_Advertisement_1905.jpg/207px-Commercial_Refrigerator_Advertisement_1905.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Antique_refrigerator_-_Hemingway_House.jpg/253px-Antique_refrigerator_-_Hemingway_House.jpg,"A 1930s era General Electric ""Globe Top"" refrigerator in the Ernest Hemingway House. Refrigerator. Toilet",253px-Antique_refrigerator_-_Hemingway_House.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Antique_refrigerator_-_Hemingway_House.jpg/253px-Antique_refrigerator_-_Hemingway_House.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/4b/MonitorTopFridgeHarvard.jpg/225px-MonitorTopFridgeHarvard.jpg,"General Electric ""Monitor-Top"" refrigerator, still in use, June 2007. Microwave. Sink. Refrigerator. Microwave",225px-MonitorTopFridgeHarvard.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/MonitorTopFridgeHarvard.jpg/225px-MonitorTopFridgeHarvard.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/1963_Frigidaire_Imperial_refrigerator.jpg/237px-1963_Frigidaire_Imperial_refrigerator.jpg,"Frigidaire Imperial ""Frost Proof"" model FPI-16BC-63, top refrigerator/bottom freezer with brushed chrome door finish made by General Motors Canada in 1963. Refrigerator. Oven. Oven",237px-1963_Frigidaire_Imperial_refrigerator.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/1963_Frigidaire_Imperial_refrigerator.jpg/237px-1963_Frigidaire_Imperial_refrigerator.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/85/LG_refrigerator_interior.jpg/225px-LG_refrigerator_interior.jpg,A side-by-side refrigerator-freezer with an icemaker (2011). Bottle. Bottle. Bottle. Bottle. Bottle. Chair. Refrigerator. Bottle. Bottle,225px-LG_refrigerator_interior.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/LG_refrigerator_interior.jpg/225px-LG_refrigerator_interior.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Wine_glass_fill_line.jpg/220px-Wine_glass_fill_line.jpg,,220px-Wine_glass_fill_line.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Wine_glass_fill_line.jpg/220px-Wine_glass_fill_line.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/6/64/A_bottle_and_glass_of_wine.svg/8px-A_bottle_and_glass_of_wine.svg.png,icon,8px-A_bottle_and_glass_of_wine.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/A_bottle_and_glass_of_wine.svg/8px-A_bottle_and_glass_of_wine.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/3/32/Christmas_doughnut_%2815456531431%29.jpg/150px-Christmas_doughnut_%2815456531431%29.jpg,. Donut,150px-Christmas_doughnut_%2815456531431%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Christmas_doughnut_%2815456531431%29.jpg/150px-Christmas_doughnut_%2815456531431%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Vanilla-glazed_doughnut_and_maple-glazed_doughnut_from_Five_Daughters_Bakery_in_Nashville%2C_TN.jpg/134px-Vanilla-glazed_doughnut_and_maple-glazed_doughnut_from_Five_Daughters_Bakery_in_Nashville%2C_TN.jpg,. Donut. Donut,134px-Vanilla-glazed_doughnut_and_maple-glazed_doughnut_from_Five_Daughters_Bakery_in_Nashville%2C_TN.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Vanilla-glazed_doughnut_and_maple-glazed_doughnut_from_Five_Daughters_Bakery_in_Nashville%2C_TN.jpg/134px-Vanilla-glazed_doughnut_and_maple-glazed_doughnut_from_Five_Daughters_Bakery_in_Nashville%2C_TN.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Phospholipid_structure.svg/170px-Phospholipid_structure.svg.png,,170px-Phospholipid_structure.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Phospholipid_structure.svg/170px-Phospholipid_structure.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Sucrose.gif/220px-Sucrose.gif,. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Sports Ball. Sports Ball. Sports Ball. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Apple. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Apple. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Apple. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Sports Ball. Sports Ball. Person. Traffic Light. Sports Ball. Person. Sports Ball. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Apple. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Sports Ball. Sports Ball. Sports Ball. Sports Ball. Sports Ball. Sports Ball. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Apple. Traffic Light. Traffic Light. Traffic Light. Apple. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Sports Ball. Sports Ball. Sports Ball. Person. Traffic Light. Sports Ball. Person. Sports Ball. Traffic Light. Traffic Light. Sports Ball. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light. Traffic Light,220px-Sucrose.gif,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Sucrose.gif/220px-Sucrose.gif
//upload.wikimedia.org/wikipedia/commons/thumb/5/57/Balushahi2.jpg/220px-Balushahi2.jpg,. Donut. Pizza,220px-Balushahi2.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Balushahi2.jpg/220px-Balushahi2.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Bean_jam_doughnut%2CKatori-city%2CJapan.JPG/220px-Bean_jam_doughnut%2CKatori-city%2CJapan.JPG,. Donut. Donut. Donut. Dining Table,220px-Bean_jam_doughnut%2CKatori-city%2CJapan.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Bean_jam_doughnut%2CKatori-city%2CJapan.JPG/220px-Bean_jam_doughnut%2CKatori-city%2CJapan.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/7/79/Philippine_bu%C3%B1uelo_%28bunwelo%29_doughnuts_with_ube_filling.jpg/220px-Philippine_bu%C3%B1uelo_%28bunwelo%29_doughnuts_with_ube_filling.jpg,. Bowl. Dining Table,220px-Philippine_bu%C3%B1uelo_%28bunwelo%29_doughnuts_with_ube_filling.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Philippine_bu%C3%B1uelo_%28bunwelo%29_doughnuts_with_ube_filling.jpg/220px-Philippine_bu%C3%B1uelo_%28bunwelo%29_doughnuts_with_ube_filling.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Shakoy_doughnut.jpg/220px-Shakoy_doughnut.jpg,. Donut. Sandwich. Hot Dog,220px-Shakoy_doughnut.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Shakoy_doughnut.jpg/220px-Shakoy_doughnut.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Doughnuts_cz.jpg/170px-Doughnuts_cz.jpg,. Donut. Donut. Donut. Donut. Donut,170px-Doughnuts_cz.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Doughnuts_cz.jpg/170px-Doughnuts_cz.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/A_Replica_of_Arjan_bowl.jpg/271px-A_Replica_of_Arjan_bowl.jpg,Ancient Iranian bowl called Jam-e Arjan,271px-A_Replica_of_Arjan_bowl.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/A_Replica_of_Arjan_bowl.jpg/271px-A_Replica_of_Arjan_bowl.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Phoenician_-_Bowl_with_Hunting_Scene_-_Walters_57705.jpg/252px-Phoenician_-_Bowl_with_Hunting_Scene_-_Walters_57705.jpg,"A Phoenician silver bowl showing a hunting scene, found in Palestrina",252px-Phoenician_-_Bowl_with_Hunting_Scene_-_Walters_57705.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Phoenician_-_Bowl_with_Hunting_Scene_-_Walters_57705.jpg/252px-Phoenician_-_Bowl_with_Hunting_Scene_-_Walters_57705.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Bowl_MET_DP243440_%28cropped%29.jpg/261px-Bowl_MET_DP243440_%28cropped%29.jpg,Ancient Egyptian bowl; 200–150 BC; faience; 4.8 × 16.9 cm (1.9 × 6.7 in); Metropolitan Museum of Art (New York City),261px-Bowl_MET_DP243440_%28cropped%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Bowl_MET_DP243440_%28cropped%29.jpg/261px-Bowl_MET_DP243440_%28cropped%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Clevelandart_1949.561.jpg/321px-Clevelandart_1949.561.jpg,"Nasca bowl; c. 100 BC; earthenware with colored slips; diameter: 12.8 × 17.7 cm; overall: 13 cm; from Peru; Cleveland Museum of Art (Cleveland, Ohio, USA)",321px-Clevelandart_1949.561.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Clevelandart_1949.561.jpg/321px-Clevelandart_1949.561.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Roman%2C_1st_century_-_Ribbed_Glass_Bowl_-_2009.474_-_Cleveland_Museum_of_Art.tif/lossy-page1-489px-Roman%2C_1st_century_-_Ribbed_Glass_Bowl_-_2009.474_-_Cleveland_Museum_of_Art.tif.jpg,Roman ribbed bowl; 1st century AD; glass; diameter: 6.5 cm; Cleveland Museum of Art,lossy-page1-489px-Roman%2C_1st_century_-_Ribbed_Glass_Bowl_-_2009.474_-_Cleveland_Museum_of_Art.tif.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Roman%2C_1st_century_-_Ribbed_Glass_Bowl_-_2009.474_-_Cleveland_Museum_of_Art.tif/lossy-page1-489px-Roman%2C_1st_century_-_Ribbed_Glass_Bowl_-_2009.474_-_Cleveland_Museum_of_Art.tif.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Southwest%2C_Mogollon%2C_Mimbres%2C_Pre-Contact_Period%2C_11th-12th_century_-_Bowl_with_Pronghorn_Antelope_and_Geometric_Design_-_1930.50_-_Cleveland_Museum_of_Art.tif/lossy-page1-281px-Southwest%2C_Mogollon%2C_Mimbres%2C_Pre-Contact_Period%2C_11th-12th_century_-_Bowl_with_Pronghorn_Antelope_and_Geometric_Design_-_1930.50_-_Cleveland_Museum_of_Art.tif.jpg,"Mogollon bowl with a pronghorn antelope and geometric designs; 1000–1150; earthenware; diameter: 31.2 cm, overall: 12.5 × 32 cm; Cleveland Museum of Art",lossy-page1-281px-Southwest%2C_Mogollon%2C_Mimbres%2C_Pre-Contact_Period%2C_11th-12th_century_-_Bowl_with_Pronghorn_Antelope_and_Geometric_Design_-_1930.50_-_Cleveland_Museum_of_Art.tif.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Southwest%2C_Mogollon%2C_Mimbres%2C_Pre-Contact_Period%2C_11th-12th_century_-_Bowl_with_Pronghorn_Antelope_and_Geometric_Design_-_1930.50_-_Cleveland_Museum_of_Art.tif/lossy-page1-281px-Southwest%2C_Mogollon%2C_Mimbres%2C_Pre-Contact_Period%2C_11th-12th_century_-_Bowl_with_Pronghorn_Antelope_and_Geometric_Design_-_1930.50_-_Cleveland_Museum_of_Art.tif.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/84/Korea%2C_Goryeo_period_-_Bowl_with_Lotus_Petal_Design_in_Relief_-_1942.721_-_Cleveland_Museum_of_Art.jpg/343px-Korea%2C_Goryeo_period_-_Bowl_with_Lotus_Petal_Design_in_Relief_-_1942.721_-_Cleveland_Museum_of_Art.jpg,Korean bowl with a lotus petal design in relief; 1100 (Goryeo period); porcelain celadon ware; Cleveland Museum of Art,343px-Korea%2C_Goryeo_period_-_Bowl_with_Lotus_Petal_Design_in_Relief_-_1942.721_-_Cleveland_Museum_of_Art.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Korea%2C_Goryeo_period_-_Bowl_with_Lotus_Petal_Design_in_Relief_-_1942.721_-_Cleveland_Museum_of_Art.jpg/343px-Korea%2C_Goryeo_period_-_Bowl_with_Lotus_Petal_Design_in_Relief_-_1942.721_-_Cleveland_Museum_of_Art.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/7/74/China%2C_Jiangxi_province%2C_Jingdezhen_kilns%2C_Qing_dynasty_%281644-1912%29%2C_Yongzh_-_Bowl_-_1940.956_-_Cleveland_Museum_of_Art.tif/lossy-page1-377px-China%2C_Jiangxi_province%2C_Jingdezhen_kilns%2C_Qing_dynasty_%281644-1912%29%2C_Yongzh_-_Bowl_-_1940.956_-_Cleveland_Museum_of_Art.tif.jpg,"Chinese bowl; 1723–1735 (Qing Dynasty); porcelain with doucai decoration; diameter: 11.8 cm, overall: 6.4 cm; from the Jiangxi province (China); Cleveland Museum of Art",lossy-page1-377px-China%2C_Jiangxi_province%2C_Jingdezhen_kilns%2C_Qing_dynasty_%281644-1912%29%2C_Yongzh_-_Bowl_-_1940.956_-_Cleveland_Museum_of_Art.tif.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/74/China%2C_Jiangxi_province%2C_Jingdezhen_kilns%2C_Qing_dynasty_%281644-1912%29%2C_Yongzh_-_Bowl_-_1940.956_-_Cleveland_Museum_of_Art.tif/lossy-page1-377px-China%2C_Jiangxi_province%2C_Jingdezhen_kilns%2C_Qing_dynasty_%281644-1912%29%2C_Yongzh_-_Bowl_-_1940.956_-_Cleveland_Museum_of_Art.tif.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Bowl_%28jatte_%C3%A0_anses_relev%C3%A9es_or_jatte_%C3%A9cuelle%29_MET_DP169254_%28cropped%29.jpg/625px-Bowl_%28jatte_%C3%A0_anses_relev%C3%A9es_or_jatte_%C3%A9cuelle%29_MET_DP169254_%28cropped%29.jpg,French Neoclassical bowl (jatte à anses relevées or jatte écuelle); 1787–1788; hard-paste porcelain; overall: 7.6 × 25.4 × 19.1 cm; Metropolitan Museum of Art,625px-Bowl_%28jatte_%C3%A0_anses_relev%C3%A9es_or_jatte_%C3%A9cuelle%29_MET_DP169254_%28cropped%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Bowl_%28jatte_%C3%A0_anses_relev%C3%A9es_or_jatte_%C3%A9cuelle%29_MET_DP169254_%28cropped%29.jpg/625px-Bowl_%28jatte_%C3%A0_anses_relev%C3%A9es_or_jatte_%C3%A9cuelle%29_MET_DP169254_%28cropped%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Derby_%28Crown_Derby_Period%29_-_Bowl_from_Dessert_Service-_Smaller_Yellow_Lily_-_1989.189.20_-_Cleveland_Museum_of_Art.tif/lossy-page1-269px-Derby_%28Crown_Derby_Period%29_-_Bowl_from_Dessert_Service-_Smaller_Yellow_Lily_-_1989.189.20_-_Cleveland_Museum_of_Art.tif.jpg,"Bowl, part of an English dessert service; c. 1800; porcelain; diameter: 22.8 cm, overall: 5 cm; Cleveland Museum of Art",lossy-page1-269px-Derby_%28Crown_Derby_Period%29_-_Bowl_from_Dessert_Service-_Smaller_Yellow_Lily_-_1989.189.20_-_Cleveland_Museum_of_Art.tif.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Derby_%28Crown_Derby_Period%29_-_Bowl_from_Dessert_Service-_Smaller_Yellow_Lily_-_1989.189.20_-_Cleveland_Museum_of_Art.tif/lossy-page1-269px-Derby_%28Crown_Derby_Period%29_-_Bowl_from_Dessert_Service-_Smaller_Yellow_Lily_-_1989.189.20_-_Cleveland_Museum_of_Art.tif.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/6/66/Khalili_Collection_Islamic_Art_pot_1556.1.jpg/356px-Khalili_Collection_Islamic_Art_pot_1556.1.jpg,"10th century bowl from Nishapur, Iran. Decorated in folk style, depicting Buraq. Khalili Collection.",356px-Khalili_Collection_Islamic_Art_pot_1556.1.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Khalili_Collection_Islamic_Art_pot_1556.1.jpg/356px-Khalili_Collection_Islamic_Art_pot_1556.1.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/a/a9/SR71_factoryfloor_SkunkWorks.jpg/220px-SR71_factoryfloor_SkunkWorks.jpg,SR-71 at Lockheed Skunk Works,220px-SR71_factoryfloor_SkunkWorks.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/SR71_factoryfloor_SkunkWorks.jpg/220px-SR71_factoryfloor_SkunkWorks.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/3/30/A321_final_assembly_%289351765668%29.jpg/220px-A321_final_assembly_%289351765668%29.jpg,. Boat. Boat,220px-A321_final_assembly_%289351765668%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/30/A321_final_assembly_%289351765668%29.jpg/220px-A321_final_assembly_%289351765668%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Airplane_major_components.png/220px-Airplane_major_components.png,. Airplane,220px-Airplane_major_components.png,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Airplane_major_components.png/220px-Airplane_major_components.png
//upload.wikimedia.org/wikipedia/commons/thumb/a/af/IAI_Heron_1_in_flight_2.JPEG/220px-IAI_Heron_1_in_flight_2.JPEG,. Airplane,220px-IAI_Heron_1_in_flight_2.JPEG,http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/IAI_Heron_1_in_flight_2.JPEG/220px-IAI_Heron_1_in_flight_2.JPEG
//upload.wikimedia.org/wikipedia/commons/thumb/4/45/Antonov_225_%282010%29.jpg/220px-Antonov_225_%282010%29.jpg,. Airplane. Airplane,220px-Antonov_225_%282010%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Antonov_225_%282010%29.jpg/220px-Antonov_225_%282010%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Morane-Saulnier_Type_L_-_Captured_with_german_insigna.jpg/220px-Morane-Saulnier_Type_L_-_Captured_with_german_insigna.jpg,. Airplane. Person,220px-Morane-Saulnier_Type_L_-_Captured_with_german_insigna.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Morane-Saulnier_Type_L_-_Captured_with_german_insigna.jpg/220px-Morane-Saulnier_Type_L_-_Captured_with_german_insigna.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Dassault_Mirage_G8.jpg/220px-Dassault_Mirage_G8.jpg,,220px-Dassault_Mirage_G8.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Dassault_Mirage_G8.jpg/220px-Dassault_Mirage_G8.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/b/be/USAF_B-2_Spirit.jpg/220px-USAF_B-2_Spirit.jpg,. Airplane. Airplane,220px-USAF_B-2_Spirit.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/USAF_B-2_Spirit.jpg/220px-USAF_B-2_Spirit.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/NASA_BWB.jpg/220px-NASA_BWB.jpg,,220px-NASA_BWB.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/NASA_BWB.jpg/220px-NASA_BWB.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/6/61/X24.jpg/220px-X24.jpg,. Airplane,220px-X24.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/X24.jpg/220px-X24.jpg
//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,,50px-Question_book-new.svg.png,http://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/3/35/Traffic_signals_in_Austria_IMG_0163.JPG/80px-Traffic_signals_in_Austria_IMG_0163.JPG,Toucan symbols with Austrian-style bike symbols,80px-Traffic_signals_in_Austria_IMG_0163.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Traffic_signals_in_Austria_IMG_0163.JPG/80px-Traffic_signals_in_Austria_IMG_0163.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/2/27/TUCANCrossing.jpg/120px-TUCANCrossing.jpg,British toucan crossing,120px-TUCANCrossing.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/27/TUCANCrossing.jpg/120px-TUCANCrossing.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Traffic_Light_German_Complex_With_Bicycles.JPG/120px-Traffic_Light_German_Complex_With_Bicycles.JPG,Complex German installation with transport and cycle symbols,120px-Traffic_Light_German_Complex_With_Bicycles.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Traffic_Light_German_Complex_With_Bicycles.JPG/120px-Traffic_Light_German_Complex_With_Bicycles.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Lihapiirakka.jpg/220px-Lihapiirakka.jpg,. Sandwich. Sandwich,220px-Lihapiirakka.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Lihapiirakka.jpg/220px-Lihapiirakka.jpg
